customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS06766,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,108.31,1597.71,No
CUS06767,Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),23.45,153.75,No
CUS06768,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,26.61,1040.17,No
CUS06769,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),79.91,4520.27,No
CUS06770,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.85,750.14,Yes
CUS06771,Male,1,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,21.7,964.38,Yes
CUS06772,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),107.75,333.77,No
CUS06773,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.59,1206.16,No
CUS06774,Male,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.93,3092.24,No
CUS06775,Male,0,Yes,No,66,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),107.51,7108.84,Yes
CUS06776,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),81.64,3093.89,No
CUS06777,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.58,1334.6,No
CUS06778,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,60.33,297.49,No
CUS06779,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),68.51,4834.89,No
CUS06780,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.44,2114.75,No
CUS06781,Female,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),26.2,1236.51,Yes
CUS06782,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.71,7418.04,Yes
CUS06783,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.32,34.06,Yes
CUS06784,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.8,936.49,Yes
CUS06785,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,26.23,1023.94,No
CUS06786,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.14,4473.27,No
CUS06787,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.72,2124.12,No
CUS06788,Male,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.36,2935.56,No
CUS06789,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),53.64,3511.9,No
CUS06790,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,71.81,4259.94,No
CUS06791,Female,1,Yes,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,44.81,1008.07,Yes
CUS06792,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.05,1842.16,Yes
CUS06793,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.34,1716.84,No
CUS06794,Female,1,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,87.41,1940.98,No
CUS06795,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),60.64,2475.52,Yes
CUS06796,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,81.36,5135.25,Yes
CUS06797,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.05,5611.41,Yes
CUS06798,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,114.46,4617.36,No
CUS06799,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.13,1013.68,No
CUS06800,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,38.21,284.74,No
CUS06801,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,31.24,1754.09,Yes
CUS06802,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.13,291.94,No
CUS06803,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.58,555.74,No
CUS06804,Male,1,Yes,No,62,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,87.76,5459.35,No
CUS06805,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,61.38,4355.56,No
CUS06806,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,106.17,7538.18,No
CUS06807,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.56,511.26,No
CUS06808,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,111.81,7934.27,No
CUS06809,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),23.44,1654.68,No
CUS06810,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),116.86,1386.88,No
CUS06811,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.71,425.65,No
CUS06812,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,39.05,1014.8,No
CUS06813,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.97,433.49,Yes
CUS06814,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.21,152.66,No
CUS06815,Male,1,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),112.15,701.29,Yes
CUS06816,Male,1,Yes,No,16,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),29.56,454.34,No
CUS06817,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.03,4511.63,No
CUS06818,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,72.8,376.53,No
CUS06819,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.49,3014.25,No
CUS06820,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.54,1628.35,No
CUS06821,Male,1,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.04,4167.77,Yes
CUS06822,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),21.85,314.16,No
CUS06823,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,106.91,5667.65,Yes
CUS06824,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),114.25,2393.06,Yes
CUS06825,Female,1,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),28.0,1583.11,No
CUS06826,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.75,2175.38,Yes
CUS06827,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),105.04,960.06,No
CUS06828,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.97,73.02,No
CUS06829,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,42.12,2798.93,No
CUS06830,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,37.53,1762.61,Yes
CUS06831,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,81.99,3354.65,No
CUS06832,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),35.45,387.05,No
CUS06833,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.42,356.22,Yes
CUS06834,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,33.88,458.37,No
CUS06835,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.32,2471.19,No
CUS06836,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),101.14,5953.69,No
CUS06837,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.01,3002.74,No
CUS06838,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,95.06,3525.32,No
CUS06839,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.11,3360.66,Yes
CUS06840,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,24.05,1108.45,No
CUS06841,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.68,3254.56,No
CUS06842,Female,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.31,4859.69,No
CUS06843,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.79,6751.7,No
CUS06844,Male,0,No,No,57,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.86,5968.65,No
CUS06845,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.25,1306.51,Yes
CUS06846,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),101.26,497.61,Yes
CUS06847,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),75.48,1040.85,No
CUS06848,Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.01,1329.85,Yes
CUS06849,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,41.91,1136.95,Yes
CUS06850,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.35,5050.37,No
CUS06851,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.97,1361.0,Yes
CUS06852,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.38,1374.65,Yes
CUS06853,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,21.98,688.17,No
CUS06854,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,60.84,4131.33,No
CUS06855,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,90.13,3894.64,No
CUS06856,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),34.88,2375.0,No
CUS06857,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.37,4733.05,No
CUS06858,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.86,3899.15,No
CUS06859,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,92.86,4258.64,No
CUS06860,Male,1,No,No,16,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.74,1589.06,Yes
CUS06861,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.88,2311.45,No
CUS06862,Female,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,117.85,6841.76,No
CUS06863,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,30.73,188.86,No
CUS06864,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,110.49,6879.37,No
CUS06865,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,66.29,3729.97,No
CUS06866,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,105.63,3451.64,No
CUS06867,Male,0,No,No,52,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,96.28,5026.89,No
CUS06868,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,69.23,4520.8,No
CUS06869,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,78.31,3667.1,Yes
CUS06870,Male,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.32,2792.21,No
CUS06871,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.11,3210.41,No
CUS06872,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.79,4804.65,Yes
CUS06873,Female,1,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,43.45,145.19,Yes
CUS06874,Female,1,No,No,51,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.41,2246.21,Yes
CUS06875,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.65,1325.75,No
CUS06876,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.08,4309.89,No
CUS06877,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,61.47,533.2,No
CUS06878,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,100.06,1105.49,No
CUS06879,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.07,3175.69,No
CUS06880,Female,1,No,No,67,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),63.39,4252.04,No
CUS06881,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),84.22,748.67,No
CUS06882,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.73,7322.61,No
CUS06883,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.99,972.84,No
CUS06884,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,57.32,1274.0,No
CUS06885,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.61,943.53,No
CUS06886,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,2814.28,No
CUS06887,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.06,4254.18,No
CUS06888,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.16,1187.75,No
CUS06889,Female,1,Yes,No,39,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.13,1915.57,No
CUS06890,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,100.88,470.87,No
CUS06891,Female,1,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.61,4742.61,No
CUS06892,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.79,4430.97,No
CUS06893,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,94.76,2927.65,Yes
CUS06894,Female,0,No,No,48,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.56,4063.05,No
CUS06895,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),29.65,497.47,No
CUS06896,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.59,968.21,No
CUS06897,Male,0,No,No,51,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),63.63,3251.87,No
CUS06898,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),26.8,894.89,No
CUS06899,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.25,5004.77,No
CUS06900,Female,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,87.83,363.22,Yes
CUS06901,Male,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,99.7,6498.59,No
CUS06902,Male,0,Yes,No,40,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,30.97,1269.18,No
CUS06903,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,632.05,Yes
CUS06904,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.7,1448.62,Yes
CUS06905,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,60.42,1140.96,No
CUS06906,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),24.83,1300.62,No
CUS06907,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),53.65,3497.57,Yes
CUS06908,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.42,1120.3,No
CUS06909,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),100.07,4269.64,No
